seqID,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq_611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-365.19488335417594,0,0,0,0,-357.4193729604525,0,-360.308351214819,-357.5665465289501,-362.442246821,-354.7514612793752,-338.5475928261373,-345.9004276041481,-351.76523898214174,-353.71191911578825,-352.8206413432958
seq_612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-257.2732921926599,0,0,0,0,-279.3255387296175,0,-284.3516977734429,-276.234943809304,-291.4103405645915,-247.87576062427874,-264.29185089194317,-256.0020181504859,-254.23795153739323,-273.6487733505475,-291.2328313568401
seq_613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.28393101977963,0,0,0,0,-262.4618484655408,0,-204.67656704429268,-214.59717125271706,-251.12365804246585,-254.3015196019648,-241.58298912993172,-220.24901782382975,-238.3972498569777,-200.99870342020833,-285.7360272480831
seq_614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-272.6665050797501,0,0,0,0,-289.9183699251806,0,-286.26555456319966,-280.44430703438,-293.27178906299036,-247.53234517347096,-264.74226360420033,-262.7223240908614,-259.4744904439634,-277.1252067455979,-285.1678717753221
seq_615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-302.96878802579613,0,0,0,0,-291.91413595813356,0,-277.6776321762133,-276.7393247019226,-296.7924969892669,-273.7026119128453,-252.81835040313698,-265.6869040363134,-263.2028423389039,-275.40959855628495,-269.7574228890045
seq_616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.0840891711704,0,0,0,0,-252.56359271896517,0,-261.70390507882007,-256.2478148814079,-273.731357732328,-268.6662010676988,-247.37260945906507,-250.2041056840371,-257.44232941698806,-256.6432792531271,-278.73983402608076
seq_617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-298.8114635489139,0,0,0,0,-281.286670511947,0,-281.87829359998824,-275.5308505937121,-282.3581542642262,-280.77128361196276,-263.6588971308355,-271.8874649172856,-270.3290407117333,-275.3130385639597,-290.68883862981494
seq_618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245.88867648305086,0,0,0,0,-240.95419452349475,0,-206.79679379149476,-189.9406205957301,-241.40527857976417,-233.44001364912765,-217.40051396404905,-224.60875865691082,-220.3911326166938,-206.89126414626998,-259.90462526343447
seq_619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-254.65964528114034,0,0,0,0,-280.68099866358716,0,-275.57197271689716,-270.0161526663524,-284.95979886305076,-242.08246492106403,-258.5464919970006,-250.18460249459227,-249.63816820184792,-265.0182902022552,-280.0782653057559
seq_620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307.01330461132324,0,0,0,0,-291.525274543251,0,-286.5979211113065,-287.41679834568475,-298.7224222604609,-288.72165164101614,-272.08988946767323,-278.2931997973372,-279.282274682475,-280.7210257049753,-292.6162158592398
seq_621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-318.34247800672694,0,0,0,0,-295.38503518443827,0,-284.0040639662839,-281.83629707149356,-296.17993189830304,-288.62433095260104,-269.79420789108,-277.8229484549774,-286.01277434655964,-280.35725745516606,-294.73205798931554
seq_622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-259.7754237383736,0,0,0,0,-253.72159271261174,0,-250.31842425296983,-242.42169966936072,-260.9188064843598,-239.4529457594381,-233.68210613804274,-229.7652445169633,-230.68190937505747,-240.3638116368856,-255.52311481847897
seq_623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-249.29960666627238,0,0,0,0,-259.549374926739,0,-264.3408473141736,-251.70212561401019,-264.83658619910847,-231.7899869016722,-247.2194272801644,-239.87513045954728,-239.42323020286355,-252.7601303120345,-272.11957481898645
seq_624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323.878837822317,0,0,0,0,-301.2927283043927,0,-303.7795432744911,-298.7825945635938,-302.63702975644577,-303.72420218640985,-282.27771527255373,-286.8234467869906,-291.9489305339968,-293.52125870366154,-305.6239814552418
seq_625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-289.59549906334456,0,0,0,0,-279.31636368746274,0,-280.62408857537906,-273.6597660735819,-275.6367594766293,-266.24045691326666,-249.5940637231419,-256.6400608454405,-256.39901397866294,-268.4066356187326,-267.11006935982573
seq_626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-267.0793940427548,0,0,0,0,-245.93111020929962,0,-211.10039457326394,-204.5930133781339,-233.84105342355423,-242.03994344627537,-230.9837988477485,-212.22491061588556,-230.58976660174508,-189.94912933395446,-272.354032391041
seq_627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-357.74473779639504,0,0,0,0,-329.38869481187066,0,-341.03207454138055,-331.06483600546517,-337.96382323300514,-335.2528952278696,-306.8971549024922,-324.7202305354042,-327.38152079049314,-327.69235161871785,-333.93074843067376
seq_628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-355.7295634039605,0,0,0,0,-324.20898545591746,0,-328.06583083184427,-324.2472511824532,-328.8608972032072,-329.7410447055557,-309.460461583528,-322.9917084268153,-318.97984140064307,-321.07793897140795,-342.3207906065132
seq_629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-306.79809561670686,0,0,0,0,-289.9160278980325,0,-289.6775792913514,-285.1633747234961,-291.88948739722395,-287.7434339608332,-268.59934326992754,-278.5931123218824,-274.7810750033332,-279.1820836732015,-288.78040222659644
seq_630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-241.01653931957557,0,0,0,0,-268.93221676916096,0,-260.76320507775296,-254.32728070261066,-272.843370601611,-228.10211965828236,-246.23870306044017,-240.39725511523,-234.0409388276505,-254.84964651798498,-272.0715494369592
seq_631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-234.02655984147046,0,0,0,0,-255.40204565287814,0,-258.7083044596912,-249.40678184106307,-264.07143297071167,-228.9236994255405,-244.4491781621282,-241.8532613837628,-232.92276335585868,-250.8581482044482,-272.7877179143907
seq_632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-304.7627498580544,0,0,0,0,-316.9365016522845,0,-314.84176517709284,-310.24029610753877,-315.55825542081567,-283.39959554129706,-298.6309260975721,-298.00849566714845,-289.0149710016299,-306.75559196797354,-324.1081953861831
seq_633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-365.94087253668357,0,0,0,0,-341.9015684800908,0,-344.9660871194535,-336.45952589790903,-345.19855309895075,-340.72056289115363,-310.9230912278688,-332.4899434219755,-331.22553888552693,-331.95942423602304,-334.59654810761475
seq_634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-280.3255826127197,0,0,0,0,-272.45952797870933,0,-267.1297757565715,-261.2498515941412,-275.27859906120216,-268.31079808305174,-251.89728911008874,-253.36662318467643,-248.89944952937543,-260.0665069329385,-274.5074491677144
seq_635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-331.0820358420081,0,0,0,0,-311.28369309209677,0,-315.5809686543888,-312.3622848258993,-314.8361500058419,-309.9773741665708,-284.22826696177276,-300.9030311322474,-303.32290615720365,-308.75609719282323,-293.253473834642
seq_636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-252.03553359845696,0,0,0,0,-265.4541375271029,0,-268.7428485371111,-260.30947672971644,-276.09091321202254,-242.1064159917721,-247.95190144251353,-245.7418873808489,-245.4671364851698,-257.4338521920291,-273.60640441885096
seq_637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245.46172331784794,0,0,0,0,-278.39105469856554,0,-276.7375736310689,-268.6389142408512,-283.587888490993,-241.7913945906174,-261.36320212102424,-253.60055661806533,-252.2040191085862,-266.37564488021184,-284.49196263791663
seq_638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.36480497112615,0,0,0,0,-258.2186783662552,0,-262.7766288119394,-256.4097598513523,-269.0285414301768,-272.4250630191201,-251.76828011993916,-247.67654063492554,-257.40236499968125,-246.01333814553425,-285.4626368747774
seq_639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-229.45684732763917,0,0,0,0,-264.59684384269,0,-252.3921882397865,-246.16262471860438,-268.94255588266344,-212.4846380193609,-235.9656295353712,-232.37607491646105,-228.71176314420794,-248.7627762187384,-256.2078773695904
seq_640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-314.72317250112536,0,0,0,0,-290.6133201006075,0,-292.27707462759633,-281.6707054199759,-285.8041453619337,-293.40374901129695,-280.91402814181515,-282.25854871874753,-285.39475340141144,-283.5315715210913,-304.940239352933
seq_641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225.88098919278653,0,0,0,0,-247.11841324888564,0,-234.73683640474508,-233.99808598882183,-264.9544411499377,-195.65919014478908,-207.9921490290647,-211.6692885968308,-207.00960563081136,-236.73449733033937,-251.1814788906726
seq_642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270.9607846190479,0,0,0,0,-273.96285161004147,0,-253.79729668072912,-250.26139221808344,-262.5327368627281,-252.9730243928541,-244.39766127138526,-243.81346390288994,-239.67736602030882,-247.9481300462668,-268.1504962846999
seq_643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-285.03016731302205,0,0,0,0,-262.8428220771809,0,-265.7442839289708,-254.99548894114253,-272.8692476721246,-266.7656118961217,-250.6529807675371,-251.3121125017344,-251.13337752347766,-254.35797361652678,-279.0134593705551
seq_644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-353.1405641071865,0,0,0,0,-332.25817868029594,0,-332.7571255068594,-326.3461394488229,-332.7235943424599,-327.4338542917053,-304.6073614453691,-321.7539472985297,-324.81358951056166,-323.42679560442883,-320.6541448451988
seq_645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-320.6342373175725,0,0,0,0,-302.25181934225145,0,-291.4838045905351,-286.738323415638,-300.94095735461116,-295.2094659913491,-277.68706422441477,-284.46020757445024,-288.12760642496124,-286.94062382241293,-297.59653043532836
seq_646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-246.87668750847044,0,0,0,0,-259.5680726791732,0,-262.27234360224065,-251.96153876238165,-265.4155772339533,-231.11551927778322,-245.81612123694376,-232.92398272483692,-236.704038694747,-249.2360609517726,-273.3260688226859
seq_647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-256.4937797152847,0,0,0,0,-246.2772189641699,0,-201.05065438074618,-192.7388102094894,-235.7724022659957,-237.06422108696714,-224.22038056332096,-210.27903858383877,-221.0940271128588,-190.75924608515314,-270.62192491868075
seq_648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.53454695498004,0,0,0,0,-249.35199075790965,0,-210.47320033397523,-210.39205810537266,-240.46000123624052,-246.55045213381638,-228.16657158352515,-215.12128325626853,-233.09054705772843,-193.5507833346198,-269.8007789313158
seq_649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.0604378954147,0,0,0,0,-267.8578399529584,0,-267.8642529674862,-256.25240185069634,-271.93276436269707,-267.6817422112068,-250.4467664826945,-249.00556870405043,-251.03352221879544,-255.7893496496423,-276.5701299589006
seq_650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-271.4255821261294,0,0,0,0,-254.49692520086606,0,-195.70102269632918,-204.5516881719455,-231.39855761579074,-248.27078815037086,-229.37114192606515,-215.5577663654129,-234.52413140742695,-194.0689317995155,-264.0464686823257
seq_651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-286.12036461994643,0,0,0,0,-299.22340964187197,0,-301.4318949741268,-296.42709657121554,-307.65632203848116,-276.33683568191685,-282.38756165523694,-285.8042925012533,-281.1603949861662,-291.41674560323685,-307.8543957143325
seq_652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.8811010427623,0,0,0,0,-281.94817286687766,0,-258.0709484570821,-256.32902535930964,-284.58439620981477,-259.5535402802033,-251.08875167353796,-253.3132030721375,-245.4234967838819,-256.4090092587649,-277.3420111204484
seq_653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-232.76075202857993,0,0,0,0,-253.510503365716,0,-250.46760347887036,-243.82947831061207,-257.16383677725565,-217.11961949328233,-239.42569482841566,-228.31251008865556,-223.08045910302602,-243.24240406292674,-261.8525181138983
seq_654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.1307073988032,0,0,0,0,-277.4597278337609,0,-270.1552897648809,-268.8672791580779,-282.70747112401494,-274.33952554097124,-257.4207808438716,-265.7918476942762,-259.3462543881674,-266.46565190303545,-281.0120629451294
seq_655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274.51717711490636,0,0,0,0,-254.12140125176845,0,-202.69779975074502,-209.1327402281816,-233.20688024604354,-247.19730835920066,-229.0099376957826,-219.67824317572035,-234.9420952871988,-194.86625950109635,-271.11518508699396
seq_656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.1399078335543,0,0,0,0,-242.031873231902,0,-257.6572362468492,-252.31690027249084,-259.58395856493973,-261.46966919853645,-252.2438845359306,-250.244559138181,-250.84534728829047,-248.123439509792,-276.2273799550583
seq_657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307.89250133532704,0,0,0,0,-292.5140216511836,0,-277.2630291039766,-273.98736332462545,-291.1201957923292,-284.2984824562409,-263.1216526608662,-275.070454000657,-274.29374560481693,-273.8336284052171,-289.86393282911143
seq_658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-322.98479867412595,0,0,0,0,-310.34105414596513,0,-320.1273402893866,-308.6030634468971,-314.2234528628959,-302.36884746658444,-280.9987568960377,-295.06674992573573,-297.3973945234968,-306.6052002841959,-285.9751051229697
seq_659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341.38006343676665,0,0,0,0,-309.7864378232593,0,-318.5062943781933,-310.65912549355534,-321.921269290787,-318.97257012402645,-289.7105531122881,-306.2180117068466,-308.76723703692835,-308.8901724370564,-318.55649890964696
seq_660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-343.7711080274373,0,0,0,0,-324.21770016958897,0,-327.4584835053154,-322.68491463920583,-327.4567247275562,-317.15938781969305,-293.1193699897985,-305.65131264976776,-312.31999308272873,-318.2905764682446,-310.8878334933166
seq_661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-255.5023820526961,0,0,0,0,-248.51412212015285,0,-197.14892536501281,-196.05441279832374,-234.80768123395077,-232.9275478643773,-219.4701595596721,-216.20146417701173,-220.35973077276327,-191.10286449676707,-265.86663714432194
seq_662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-331.9572272926788,0,0,0,0,-302.6528475807384,0,-309.5554223719038,-305.1713623650778,-315.24921735339467,-313.2761941350609,-294.4571969045376,-297.9801000610456,-297.91205369330373,-302.0583259447494,-320.3763919993671
seq_663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.3803164397659,0,0,0,0,-251.54427774877956,0,-267.3300587616273,-261.1593062449737,-263.6615279863705,-265.8620991203665,-240.67573331572817,-245.7378359394589,-248.28923068082182,-254.46641029424714,-274.0183474625838
seq_664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-246.00535665849432,0,0,0,0,-260.0249096924173,0,-244.85710939219567,-247.2213251167939,-276.92031844923883,-207.58021797268648,-232.57378581559638,-194.7216358245981,-221.35827607570195,-238.81212339027027,-258.16238635140394
seq_665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-221.29116018160633,0,0,0,0,-263.0978374762698,0,-253.8735803003323,-244.78298785941664,-265.88997019555643,-215.04945127615665,-240.45009037899064,-238.43989097577315,-222.59064139301015,-250.1801612013034,-260.32016910733057
seq_666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-273.58643342526557,0,0,0,0,-259.9197001890976,0,-202.489468836966,-207.40218680957278,-233.69739625806267,-244.02859011527866,-235.29843592212237,-216.62606614479944,-230.51725411985782,-192.6570675107975,-276.0650385911987
seq_667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-232.1974554703292,0,0,0,0,-262.54148647700697,0,-239.69533896373366,-236.27872594515213,-266.8351887317362,-198.8025354932106,-230.63701181765313,-210.06258260154829,-217.4887908402909,-231.58339329982695,-260.6904707754793
seq_668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-338.80754976047456,0,0,0,0,-318.86832045976337,0,-331.52601415563714,-321.5989680867612,-327.45779457922504,-312.1511072494549,-292.5583439554505,-306.8519141910649,-305.5404114851578,-318.1831303258728,-298.64903503470475
seq_669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.28732492701107,0,0,0,0,-292.3274744112225,0,-293.46679055290025,-284.2629829740035,-292.97413224075086,-284.7448000518153,-275.8855704917429,-278.5852505540009,-274.8723940879623,-282.2963449378859,-302.4716101919782
seq_670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-284.9170708616698,0,0,0,0,-268.42724041872344,0,-265.36425291257063,-257.26257285928557,-265.5533942009129,-269.21500368859733,-246.56080668767171,-257.2912887350237,-254.0336617293146,-254.984549630991,-271.03577868497104
seq_671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341.37356542817963,0,0,0,0,-306.6398759060974,0,-312.85820401120736,-306.46902707886744,-315.65649738868115,-306.4226236187089,-286.5414768868678,-296.61401829810455,-304.0170941504769,-300.0564556027611,-316.7835177092371
seq_672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-247.74523819430857,0,0,0,0,-269.01034662791096,0,-274.1785735997027,-264.8875830621388,-278.9297143717567,-241.6407830408796,-247.35841649551622,-253.75633297740242,-250.41361315998338,-263.7987721589025,-269.93335814758
seq_673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305.8195410004987,0,0,0,0,-286.1535723566635,0,-286.94697912781476,-277.526159333913,-301.2024913511117,-288.52451572578894,-260.2483390653721,-276.99146339397987,-273.81210966644755,-278.7434211655812,-292.9084279899442
seq_674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-288.7007565383494,0,0,0,0,-284.2431906710133,0,-274.9267078822776,-272.1471373099568,-287.22781091118094,-268.31912642498605,-248.72594753973232,-259.76252849828757,-258.8616465106507,-272.82724653474673,-258.21503298282846
seq_675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-357.2910984929981,0,0,0,0,-334.78982772538694,0,-337.834368027068,-326.63257405535256,-337.39845529777585,-334.00033677670825,-300.83573279747947,-322.17125888831555,-324.73864436966215,-325.0341983384956,-327.44342325195794
seq_676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-284.6562192103488,0,0,0,0,-233.06413393831076,0,-260.4854620164612,-254.63677401657685,-260.91768098186105,-263.55200114625774,-246.39880806332138,-248.2185759323017,-241.19828623295396,-248.68591470485714,-281.0276745115114
seq_677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323.6151892282691,0,0,0,0,-301.91988210093234,0,-307.3619906643819,-298.1562041499486,-308.9148232120691,-302.2138690487753,-273.24694617276964,-293.74903858771427,-292.8137969023809,-294.38804596794154,-307.4583418903592
seq_678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-304.82955479041294,0,0,0,0,-281.8785793812199,0,-281.99114272168197,-272.2025187635166,-283.5747669531782,-283.7311728041402,-274.49362003980104,-273.433683076042,-271.51032777991526,-270.36549065451726,-306.4288107041661
seq_679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-284.96506801179333,0,0,0,0,-270.9926056031666,0,-253.6426040579183,-250.34216456030433,-267.98681690857035,-256.1648448471545,-248.36782812082689,-246.7095839213212,-246.54262434016863,-245.88059965802336,-276.7078755583091
seq_680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.25594549855185,0,0,0,0,-309.0325119481339,0,-305.2621462900486,-301.6477159082428,-308.2592232403548,-271.9453695368128,-287.3152030307553,-281.2344088439891,-279.05707966432965,-296.9342022900356,-309.3275327945648
seq_681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.3791059569302,0,0,0,0,-290.9519072678281,0,-293.6306188224034,-287.40459529777365,-296.1179796663665,-280.7752829295406,-265.0546512236383,-272.48181410772287,-276.447176541804,-280.56156910800576,-278.5351419081256
seq_682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-279.8073745342967,0,0,0,0,-294.89228652996667,0,-292.4238701758303,-285.2936754254768,-297.78194537044214,-258.43280569478947,-271.98027576790685,-268.3393757451501,-267.2018365888049,-281.4596073046175,-303.1941554075783
seq_683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-299.9717486201242,0,0,0,0,-279.49261281855274,0,-280.5088990451761,-273.70491961672155,-281.3517525295116,-281.60195043268266,-261.144664949122,-268.61483479768793,-270.1336391868951,-274.6981324542966,-279.19741690791443
seq_684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274.17459481170755,0,0,0,0,-244.85206461203018,0,-253.2525576513578,-244.932586975365,-262.9401240820013,-256.3529083124953,-241.17988242926222,-244.61336128467028,-242.38736325593248,-246.42537691115533,-266.30362898552187
seq_685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-231.74743484637756,0,0,0,0,-266.4437199069257,0,-256.9255275777238,-250.19243923629438,-266.09066126807573,-214.97827139065876,-240.80463494435202,-238.0998966536734,-226.30091568777203,-250.95608780558328,-264.40676434184894
seq_686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-303.2241339805795,0,0,0,0,-306.66988760859,0,-305.53503115830443,-300.64392353359386,-303.23631727464897,-282.2280522873317,-286.36341200768214,-294.77303591095836,-287.2180051060473,-297.51360457157995,-310.59140346684404
seq_687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-256.132726183193,0,0,0,0,-281.96070412800987,0,-275.6230082123037,-268.66258158845494,-281.53277925553806,-232.94083203715914,-254.93954134976275,-250.61113918199533,-247.5190959917489,-265.8523221136929,-281.960683346314
seq_688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-328.649861378352,0,0,0,0,-311.63750585493233,0,-288.74138493185444,-283.9375297444466,-305.876446956356,-293.2597360015709,-261.58453646823745,-276.2630358114422,-288.0328705045047,-282.4069339792556,-281.05268370466575
seq_689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297.79633199834876,0,0,0,0,-289.08587233334157,0,-285.15816557931004,-277.41642862877075,-280.2921075869235,-276.2000552873617,-255.64919148119236,-266.60801899842136,-267.1344307406076,-272.3504215627617,-272.1060323555127
seq_690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-336.3241753743537,0,0,0,0,-297.2254831927862,0,-312.6641702605126,-307.86484105720746,-312.7357987479464,-312.23752594811936,-276.8800017267156,-296.7793652061123,-301.6752883003584,-299.33055124471997,-296.1337486793708
seq_691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-294.05016593046605,0,0,0,0,-269.8059860112231,0,-271.1713532889546,-267.4049176186984,-276.2117623035734,-270.8867691984345,-258.9594310216651,-258.8422216148519,-264.5384864581131,-264.10302434452365,-282.37900654637764
