seqID,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
PFCLINvar65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-375.72319749746987,0,0,0,0,-369.7499664576739,0,-353.2426831356565,-349.81359035484087,-360.96807127070286,-356.50810850954247,-344.0916963173849,-350.3079650287002,-347.3875998698876,-349.5767536457944,-372.1981763721296
PFCLINvar66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323.3152791490302,0,0,0,0,-291.10926890421456,0,-293.441631028742,-286.84570104094956,-298.3598045903963,-295.86611064322824,-265.66974491764455,-283.4185441447197,-286.12532872246743,-282.7596794442371,-303.20327848673463
PFCLINvar67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307.3624314027916,0,0,0,0,-277.46855643313035,0,-282.7115843979697,-274.23107318065604,-287.9229495915846,-278.6459187596242,-248.59130171692945,-264.2380651005003,-268.7433787704049,-267.57396870074666,-278.9743624680053
PFCLINvar68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-273.627460195674,0,0,0,0,-259.9960791906646,0,-205.06182873099488,-206.4681439391564,-234.47745245745097,-243.3990014985901,-233.50748912265672,-216.4930826320142,-229.37996411134154,-192.7086231497874,-271.76460161168563
PFCLINvar69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-288.6005831944848,0,0,0,0,-250.56738482365645,0,-255.47575674400488,-253.88066783844985,-278.3171615034357,-248.41826589340565,-237.12568162911046,-230.7128743843796,-247.8096654869793,-245.8473418527952,-264.9413698773097
PFCLINvar71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-209.98685013114584,0,0,0,0,-243.19786022965016,0,-238.08129789420082,-227.5650521285492,-256.1504552049595,-199.35855987482722,-216.3501459301928,-213.3813649330765,-206.16059273522802,-229.9193509330781,-250.29007243456076
PFCLINvar73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230.9315288622762,0,0,0,0,-264.009248409596,0,-235.7842460057787,-240.02808879141486,-269.56386922905267,-194.1905125202133,-231.0898347622748,-217.53682811891076,-215.9531383339053,-240.0908106501277,-256.5231617267952
PFCLINvar74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-222.45508387686633,0,0,0,0,-261.74904275420516,0,-246.6223426541736,-235.62837874691516,-263.0507618313064,-206.63667440868068,-226.56134312369565,-223.1403695167434,-215.75360247007725,-238.1255761593414,-257.65072917038486
PFCLINvar75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200.12566889126688,0,0,0,0,-240.87720394823612,0,-231.2634205144722,-225.8526975868576,-266.9437963677865,-191.641386556447,-205.7052143757612,-218.69010091972422,-208.71575834656977,-236.52881858655766,-255.80732891244793
PFCLINvar76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-228.47153534418106,0,0,0,0,-258.08967319649844,0,-237.31004304578292,-239.79009094886266,-263.7468917349502,-186.0228078421839,-226.082083686225,-221.3237125499764,-217.38352543393788,-239.8004727548045,-259.3323315737348
